Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Hit
0.721,0.723,2,-7.08,0,0.0631,0.102,4.40E-06,0.0651,0.761,88.933,1
0.577,0.932,6,-6.137,1,0.0593,0.352,0,0.0609,0.92,161.949,1
0.42,0.268,1,-10.217,1,0.0332,0.484,0,0.0892,0.27,138.595,1
0.864,0.869,1,-3.602,1,0.129,0.255,0.000134,0.0469,0.93,100.011,1
0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54E-06,0.473,0.685,97.577,1
0.694,0.947,11,-3.91,0,0.0546,0.00621,0.0395,0.133,0.518,105.019,1
0.779,0.788,2,-4.63,0,0.0362,0.278,2.50E-06,0.0708,0.791,119.999,1
0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,1
0.607,0.619,4,-6.34,0,0.0275,0.664,0,0.108,0.323,133.996,1
0.548,0.542,1,-8.435,0,0.0409,0.544,0,0.148,0.389,83.106,1
0.223,0.902,11,-5.955,1,0.0579,0.00587,1.63E-06,0.34,0.539,98.038,1
0.664,0.877,2,-4.251,1,0.0334,0.000542,2.95E-05,0.284,0.961,146.804,1
0.737,0.543,8,-10.403,1,0.0374,0.0598,0.01,0.103,0.256,112.016,1
0.66,0.74,1,-7.175,1,0.0258,0.051,1.45E-05,0.0894,0.502,107.999,1
0.627,0.647,11,-6.818,1,0.0294,0.0457,0,0.0655,0.521,91.015,1
0.625,0.574,7,-12.122,1,0.0256,0.213,1.36E-05,0.451,0.696,94.743,1
0.624,0.562,9,-6.504,0,0.0387,0.44,5.19E-06,0.175,0.38,120.043,1
0.823,0.7,0,-5.042,0,0.035,0.0264,0,0.0531,0.75,108.019,1
0.92,0.861,7,-5.435,1,0.218,0.211,2.59E-05,0.0288,0.718,97.969,1
0.712,0.771,1,-4.069,0,0.351,0.0566,0,0.063,0.746,94.937,1
0.438,0.386,4,-10.024,1,0.034,0.689,0,0.113,0.281,131.926,1
0.751,0.568,5,-5.431,0,0.0872,0.136,0,0.0288,0.646,128.002,1
0.266,0.333,10,-9.876,1,0.031,0.59,0,0.121,0.0796,109.479,1
0.443,0.802,3,-4.499,1,0.0297,0.101,0,0.286,0.523,170.059,1
0.77,0.686,11,-6.596,0,0.168,0.00223,2.03E-06,0.347,0.657,100.53,1
0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,1
0.936,0.678,4,-3.012,0,0.21,0.0795,0,0.0838,0.822,96.911,1
0.467,0.619,8,-6.046,0,0.0345,0.216,0,0.0886,0.346,167.907,1
0.655,0.553,9,-6.854,0,0.0891,0.0636,1.73E-05,0.126,0.531,70.033,1
0.695,0.416,1,-6.456,1,0.0446,0.1,0,0.269,0.225,119.97,1
0.711,0.565,4,-4.213,1,0.027,0.589,4.58E-05,0.116,0.447,120.048,1
0.666,0.7,0,-6.083,1,0.0267,0.131,0,0.254,0.644,104.021,1
0.421,0.79,7,-4.457,1,0.0417,0.319,3.41E-06,0.257,0.303,168.643,1
0.673,0.812,0,-3.436,1,0.0468,0.348,0,0.106,0.96,95.024,1
0.708,0.608,9,-8.885,1,0.0395,0.188,0.0024,0.254,0.897,121.997,1
0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,1
0.629,0.655,2,-3.798,1,0.0302,0.103,0,0.12,0.764,76.7,1
0.517,0.89,9,-4.033,1,0.0539,0.005,1.47E-05,0.0824,0.632,118.009,1
0.623,0.896,0,-4.719,1,0.247,0.035,0,0.0941,0.613,95.158,1
0.665,0.958,9,-7.777,0,0.0284,0.196,0.000156,0.896,0.525,131.978,1
0.676,0.601,0,-4.905,1,0.0297,0.103,0,0.147,0.206,119.94,1
0.463,0.674,7,-5.422,1,0.0319,0.0115,0,0.123,0.259,84.039,1
0.607,0.82,11,-7.754,1,0.0597,0.0541,6.80E-05,0.269,0.768,126.988,1
0.578,0.86,2,-6.011,1,0.0366,0.00582,0,0.246,0.512,108.051,1
0.802,0.552,5,-4.796,0,0.0503,0.0492,1.70E-06,0.0224,0.601,105.481,1
0.569,0.767,8,-6.37,1,0.0331,0.0292,0,0.0822,0.548,123.734,1
0.541,0.864,1,-4.915,1,0.0357,0.00118,0,0.0896,0.435,124.557,1
0.856,0.804,1,-6.148,1,0.231,0.311,0,0.322,0.83,107.377,1
0.713,0.541,6,-9.295,0,0.248,0.0617,0.000137,0.112,0.28,75.714,1
0.597,0.787,6,-5.322,1,0.0285,0.222,3.70E-05,0.0982,0.664,147.36,1
0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32E-06,0.0787,0.538,95.136,1
0.706,0.326,8,-10.45,0,0.116,0.538,8.06E-06,0.171,0.705,145.976,1
0.653,0.433,11,-10.487,1,0.0295,0.0901,0.00394,0.0765,0.582,146.097,1
0.484,0.905,10,-3.993,1,0.135,0.0936,0,0.286,0.767,182.058,1
0.533,0.621,0,-6.285,1,0.032,0.0549,0,0.219,0.279,81.594,1
0.636,0.531,5,-5.593,1,0.0273,0.508,0,0.0952,0.496,122.918,1
0.569,0.385,1,-9.919,0,0.0499,0.342,0,0.0876,0.339,99.739,1
0.698,0.925,3,-4.209,0,0.222,0.0611,0,0.095,0.676,96.953,1
0.696,0.874,10,-3.318,0,0.0772,0.117,0,0.331,0.747,104.196,1
0.385,0.342,2,-7.749,1,0.0285,0.416,0,0.119,0.131,132.864,1
0.441,0.563,6,-7.274,1,0.0251,0.0141,3.69E-06,0.101,0.209,85.711,1
0.725,0.64,5,-7.905,0,0.332,0.0278,0,0.099,0.915,166.029,1
0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,1
0.429,0.661,11,-7.227,1,0.0281,0.00239,0.00013,0.234,0.285,173.365,1
0.815,0.832,1,-7.295,1,0.033,0.165,0.00142,0.0732,0.802,132.968,1
0.862,0.746,7,-5.729,1,0.259,0.0105,0,0.142,0.882,156.12,1
0.785,0.539,7,-8.23,1,0.0505,0.0134,8.61E-06,0.0528,0.721,137.999,1
0.733,0.794,7,-6.909,1,0.223,0.259,0,0.483,0.832,95.877,1
0.722,0.81,8,-7.463,1,0.0336,0.119,7.13E-06,0.377,0.561,123.272,1
0.657,0.513,10,-8.514,1,0.024,0.199,0,0.0994,0.56,101.815,1
0.626,0.693,11,-8.672,0,0.0624,0.0535,1.66E-05,0.144,0.554,85.152,1
0.65,0.883,9,-5.318,1,0.0321,0.0773,0,0.0996,0.685,104.003,1
0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.895,104.719,1
0.652,0.604,9,-8.766,0,0.227,0.111,1.01E-05,0.0409,0.675,170.003,1
0.611,0.523,2,-4.416,1,0.074,0.048,0,0.266,0.222,105.852,1
0.522,0.747,1,-4.789,1,0.0297,0.235,1.06E-05,0.0964,0.645,82.85,1
0.497,0.987,9,-0.884,1,0.098,0.0308,0.00463,0.123,0.455,144.013,1
0.77,0.854,1,-0.949,0,0.0539,0.00503,9.31E-05,0.319,0.807,90.006,1
0.67,0.823,5,-10.592,1,0.033,0.00436,0.000192,0.318,0.787,117.44,1
0.923,0.768,1,-7.321,1,0.0674,0.119,0,0.0689,0.96,94.013,1
0.677,0.52,4,-6.255,0,0.334,0.00277,0,0.0532,0.768,203.862,1
0.67,0.627,8,-9.497,1,0.0478,0.201,0.00161,0.154,0.582,104.988,1
0.681,0.62,3,-7.68,1,0.0268,0.601,0.000318,0.128,0.482,116.983,1
0.278,0.87,10,-5.368,1,0.0547,0.13,0,0.286,0.577,171.992,1
0.662,0.926,8,-5.202,1,0.156,0.0632,3.28E-06,0.308,0.918,78.053,1
0.6,0.44,0,-10.79,1,0.0291,0.332,0,0.148,0.381,80.334,1
0.7,0.774,5,-4.983,0,0.0466,0.2,0,0.404,0.652,90,1
0.686,0.306,0,-12.811,1,0.0256,0.759,9.18E-05,0.108,0.192,83.849,1
0.488,0.445,5,-8.123,1,0.0241,0.608,3.69E-05,0.16,0.246,70.084,1
0.811,0.563,10,-9.452,0,0.0412,0.271,0.00158,0.132,0.631,127.986,1
0.667,0.92,10,-4.117,0,0.0471,0.087,9.95E-05,0.137,0.932,91.016,1
0.82,0.761,1,-2.714,1,0.219,0.0481,0,0.218,0.584,97.423,1
0.325,0.532,8,-7.208,1,0.0308,0.496,0,0.134,0.162,129.021,1
0.58,0.729,4,-6.705,0,0.0287,0.0102,0,0.0805,0.483,80.061,1
0.675,0.775,4,-5.772,1,0.0522,0.0387,0,0.383,0.933,99.945,1
0.781,0.583,6,-7.83,0,0.0628,0.0859,0.00216,0.058,0.91,156.264,1
0.683,0.748,8,-6.981,1,0.0366,0.373,0.00881,0.06,0.828,132.486,1
0.406,0.73,9,-6.278,1,0.0315,0.0471,0,0.229,0.207,170.032,1
0.507,0.843,11,-3.421,1,0.108,0.274,0,0.295,0.504,193.708,1
0.656,0.724,6,-5.465,0,0.124,0.00395,4.98E-05,0.269,0.62,185.748,1
0.647,0.818,9,-3.47,0,0.0647,0.234,1.89E-05,0.216,0.816,180.019,1
0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,1
0.503,0.671,1,-5.717,1,0.0284,0.093,3.37E-05,0.176,0.381,140.115,1
0.461,0.755,7,-3.71,1,0.0318,0.0178,1.13E-06,0.18,0.439,124.256,1
0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,1
0.737,0.915,2,-4.155,1,0.0404,0.139,0.00078,0.182,0.917,127.913,1
0.762,0.714,1,-4.999,1,0.211,0.0182,0,0.353,0.696,125.28,1
0.39,0.967,10,-1.946,1,0.0644,0.000758,1.74E-05,0.302,0.488,151.944,1
0.496,0.94,2,-3.332,1,0.0373,0.289,0,0.251,0.95,158.967,1
0.566,0.887,6,-3.583,1,0.034,0.137,0,0.081,0.704,109.806,1
0.653,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.982,1
0.567,0.714,9,-8.512,0,0.0302,0.0012,0.42,0.186,0.191,107.438,1
0.504,0.596,5,-4.412,1,0.0279,0.239,0,0.0972,0.168,142.051,1
0.78,0.572,0,-6.797,1,0.0951,0.0618,0,0.0495,0.695,100.999,1
0.47,0.794,1,-5.784,1,0.0438,0.16,0,0.0927,0.673,159.983,1
0.717,0.402,1,-9.712,1,0.0316,0.0187,0.0113,0.0994,0.453,140.418,1
0.846,0.58,10,-6.533,0,0.0432,0.0346,4.53E-05,0.285,0.271,94.945,1
0.752,0.575,8,-5.254,1,0.0549,0.077,0,0.125,0.569,86.004,1
0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.697,84.411,1
0.911,0.551,8,-3.75,0,0.0449,0.132,4.12E-05,0.0863,0.969,92.887,1
0.688,0.979,1,-4.196,0,0.0491,0.00039,0.717,0.319,0.958,119.901,1
0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,1
0.291,0.735,9,-4.767,1,0.0415,0.000374,4.53E-06,0.0808,0.19,175.978,1
0.512,0.886,4,-5.906,1,0.0402,0.067,0.00159,0.865,0.693,137.764,1
0.487,0.702,7,-6.043,1,0.0238,0.00536,4.93E-06,0.129,0.306,95.973,1
0.41,0.959,9,-4.563,1,0.0869,0.000324,0,0.0766,0.83,193.155,1
0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,1
0.389,0.449,6,-5.826,1,0.027,0.492,7.88E-06,0.102,0.328,68.94,1
0.562,0.292,4,-10.377,1,0.0284,0.46,0,0.0926,0.235,128.701,1
0.539,0.98,11,-8.18,0,0.0469,0.169,0.982,0.084,0.522,136.087,1
0.599,0.776,5,-5.292,1,0.0437,0.0443,0,0.0379,0.831,117.912,1
0.803,0.955,6,-3.819,0,0.293,0.178,2.41E-05,0.593,0.814,95.289,1
0.802,0.341,7,-8.56,1,0.488,0.169,0,0.0783,0.849,166.01,1
0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95,1
0.587,0.679,2,-6.26,1,0.0927,0.0839,0.000316,0.413,0.65,180.184,1
0.545,0.498,2,-7.286,1,0.0266,0.195,0,0.169,0.363,127.604,1
0.689,0.922,11,-4.56,1,0.0372,0.0143,0,0.335,0.72,103.975,1
0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,1
0.737,0.258,10,-7.784,1,0.0528,0.259,2.71E-06,0.101,0.83,61.028,1
0.726,0.631,11,-8.136,0,0.0334,0.22,0,0.193,0.746,124.711,1
0.641,0.72,5,-5.209,1,0.0336,0.0688,0.00286,0.193,0.418,92.988,1
0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,1
0.382,0.416,0,-9.303,1,0.0302,0.0733,0,0.0719,0.125,102.089,1
0.725,0.733,0,-6.66,1,0.0242,0.508,0,0.173,0.843,100.311,1
0.663,0.694,10,-8.627,0,0.172,0.0249,0,0.0698,0.524,167.964,1
0.402,0.914,9,-5.215,1,0.142,0.000579,0,0.065,0.626,196.505,1
0.695,0.454,9,-7.267,1,0.0788,0.307,4.60E-06,0.0727,0.496,127.986,1
0.695,0.595,1,-9.091,1,0.194,0.18,1.20E-05,0.087,0.746,168.136,1
0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,1
0.735,0.844,1,-5.215,1,0.167,0.142,0,0.319,0.742,156.069,1
0.58,0.702,4,-5.565,1,0.0337,0.0466,3.20E-06,0.536,0.299,105.076,1
0.755,0.836,6,-5.742,1,0.166,0.32,3.05E-05,0.199,0.697,90.847,1
0.368,0.45,5,-7.121,1,0.0276,0.156,0,0.107,0.184,139.217,1
0.524,0.644,4,-4.986,1,0.0238,0.391,0.000246,0.168,0.324,158.52,1
0.816,0.5,1,-4.551,1,0.03,0.0227,1.53E-06,0.0733,0.649,124.037,1
0.324,0.574,7,-5.647,1,0.0292,0.239,0,0.143,0.335,74.101,1
0.603,0.707,2,-6.215,1,0.0804,0.118,0,0.14,0.455,141.837,1
0.749,0.677,5,-3.502,0,0.125,0.211,0,0.196,0.917,96.872,1
0.69,0.475,10,-4.702,0,0.052,0.275,0,0.0951,0.536,145.597,1
0.691,0.366,6,-7.565,1,0.028,0.565,0,0.127,0.278,88.782,1
0.509,0.952,2,-4.444,0,0.336,0.144,0,0.135,0.7,83.068,1
0.568,0.782,6,-5.968,1,0.0396,0.0799,0,0.0985,0.481,141.942,1
0.597,0.773,2,-4.053,1,0.0288,0.0351,3.85E-05,0.248,0.354,100.009,1
0.802,0.904,11,-3.267,0,0.0459,0.00108,0,0.173,0.961,128.931,1
0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31E-06,0.076,0.257,146.349,1
0.765,0.87,5,-5.191,1,0.0499,0.168,0,0.125,0.684,106.06,1
0.671,0.921,9,-3.878,1,0.0291,0.0129,0.0235,0.0579,0.825,118.424,1
0.69,0.592,7,-5.973,1,0.3,0.0236,0,0.56,0.466,179.98,1
0.648,0.527,4,-8.862,1,0.0515,0.405,0,0.0978,0.515,93.93,1
0.471,0.846,1,-3.632,1,0.0416,0.00209,0.0369,0.126,0.255,116.469,1
0.617,0.907,9,-4.983,1,0.0399,0.0597,0,0.136,0.666,112.696,1
0.793,0.832,1,-4.862,0,0.0406,0.236,1.12E-05,0.202,0.872,107.661,1
0.64,0.525,7,-11.776,1,0.0573,0.183,1.20E-06,0.145,0.523,103.566,1
0.444,0.913,6,-3.452,1,0.0992,0.00308,0,0.38,0.569,163.689,1
0.421,0.95,10,-3.985,1,0.0768,1.21E-05,0.000214,0.314,0.553,80.912,1
0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,1
0.723,0.833,7,-4.879,1,0.15,0.123,0,0.272,0.616,82.741,1
0.792,0.93,1,-6.32,1,0.0693,0.115,0,0.292,0.812,105.505,1
0.667,0.41,4,-8.323,0,0.138,0.331,0,0.064,0.493,75.069,1
0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.371,112.027,1
0.708,0.655,8,-2.69,1,0.0883,0.0583,2.10E-06,0.11,0.545,89.99,1
0.623,0.387,0,-9.537,1,0.0316,0.549,0,0.0764,0.189,115.362,1
0.615,0.68,2,-6.616,1,0.0338,0.152,7.18E-06,0.0797,0.34,123.9,1
0.565,0.5,7,-8.822,1,0.031,0.452,0,0.137,0.242,70.984,1
0.659,0.812,4,-7.499,0,0.0487,0.23,0,0.0951,0.888,83.013,1
0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,1
0.616,0.758,9,-8.43,1,0.0434,0.093,0,0.132,0.447,141.495,1
0.801,0.434,7,-9.174,0,0.376,0.538,0,0.0729,0.661,132.254,1
0.883,0.896,0,-3.695,1,0.208,0.268,1.04E-06,0.0564,0.748,93.928,1
0.855,0.681,2,-4.955,1,0.0688,0.0881,3.70E-06,0.0592,0.908,99.699,1
0.431,0.938,3,-4.507,0,0.0542,0.00805,0,0.138,0.523,157.462,1
0.653,0.837,6,-6.818,0,0.124,0.534,7.12E-05,0.0784,0.64,97.914,1
0.661,0.604,11,-6.436,0,0.0358,0.248,0,0.0469,0.721,95.971,1
0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,1
0.491,0.841,11,-3.651,0,0.0387,0.000609,2.40E-06,0.131,0.669,92.296,1
0.449,0.776,2,-5.594,1,0.0322,0.00171,0,0.0698,0.198,148.11,1
0.498,0.619,8,-5.939,1,0.0297,0.263,1.42E-05,0.108,0.569,145.384,1
0.699,0.869,11,-4.263,0,0.238,0.0118,0,0.0982,0.616,93.612,1
0.16,0.591,8,-3.838,1,0.0381,0.93,0.0379,0.497,0.306,85.364,1
0.524,0.732,10,-1.595,0,0.355,0.257,0,0.439,0.736,185.932,1
0.488,0.569,2,-7.323,1,0.0294,0.076,1.06E-06,0.0796,0.153,71.92,1
0.626,0.903,4,-8.072,1,0.0694,0.307,0.0007,0.0383,0.909,170.229,1
0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83E-06,0.504,0.52,99.952,1
0.733,0.906,8,-4.749,1,0.379,0.0328,0,0.111,0.696,98.516,1
0.581,0.8,0,-7.397,0,0.0344,0.117,3.32E-05,0.045,0.415,96.1,1
0.651,0.644,11,-5.917,1,0.0797,0.0548,0.00124,0.115,0.782,87,1
0.47,0.63,7,-7.194,0,0.0266,0.057,0,0.257,0.357,78,1
0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.92,1
0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,1
0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57E-05,0.0304,0.806,100.005,1
0.777,0.852,11,-5.329,1,0.0295,0.0299,0.000498,0.145,0.877,125.994,1
0.665,0.696,0,-5.763,1,0.0521,0.337,0,0.106,0.711,90.116,1
0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,1
0.684,0.84,9,-5.753,1,0.0433,0.0278,0,0.329,0.682,125.801,1
0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,1
0.316,0.514,7,-7.048,1,0.0271,0.178,0,0.194,0.242,185.882,1
0.477,0.75,6,-5.641,1,0.0268,0.0106,0,0.158,0.292,100.176,1
0.629,0.737,1,-4.309,0,0.0323,0.332,0,0.147,0.341,87.068,1
0.535,0.528,8,-7.453,1,0.0258,0.308,1.11E-06,0.0912,0.41,146.169,1
0.574,0.691,6,-5.103,1,0.035,0.0826,1.65E-05,0.149,0.195,91.969,1
0.57,0.915,6,-4.802,0,0.105,0.000273,8.48E-05,0.178,0.676,93.54,1
0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,1
0.724,0.441,0,-7.341,1,0.0277,0.586,0,0.095,0.675,122.077,1
0.732,0.517,4,-7.901,0,0.0846,0.134,1.47E-06,0.104,0.595,76.991,1
0.351,0.74,1,-3.432,1,0.0318,0.000502,0.00144,0.107,0.218,102.124,1
0.616,0.597,8,-5.328,1,0.0415,0.686,0,0.104,0.362,165.508,1
0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,1
0.709,0.61,11,-7.206,1,0.0434,0.317,0,0.102,0.475,125.189,1
0.794,0.634,9,-3.819,0,0.0381,0.245,0,0.2,0.736,142.255,1
0.467,0.329,8,-9.165,1,0.0326,0.676,3.69E-05,0.108,0.141,113.643,1
0.412,0.769,11,-6.057,0,0.182,0.462,1.16E-06,0.0485,0.414,101.954,1
0.598,0.808,10,-5.209,1,0.0388,0.00304,0,0.147,0.288,128.025,1
0.647,0.874,9,-5.075,0,0.0337,0.101,1.79E-05,0.277,0.918,89.727,1
0.464,0.895,5,-4.16,0,0.145,0.243,0,0.0687,0.674,164.404,1
0.499,0.725,8,-4.271,1,0.0274,0.166,0,0.0514,0.822,168.922,1
0.835,0.547,6,-7.69,0,0.0515,0.155,0.000291,0.0579,0.759,124.561,1
0.602,0.683,1,-6.82,1,0.0304,0.347,0.00338,0.11,0.522,120.787,1
0.721,0.678,7,-3.703,1,0.258,0.00521,0,0.153,0.712,160.023,1
0.548,0.915,0,-7.01,1,0.0556,0.00528,0,0.186,0.38,129.972,1
0.856,0.755,10,-5.691,1,0.0331,0.355,0.000621,0.145,0.842,123.883,1
0.6,0.583,9,-6.617,0,0.281,0.0918,0,0.0992,0.763,126.517,1
0.676,0.822,8,-5.427,1,0.0919,0.0957,0,0.0762,0.386,81.079,1
0.919,0.627,4,-7.927,0,0.247,0.477,0.000271,0.105,0.721,103.888,1
0.777,0.673,8,-3.953,1,0.0351,0.0162,0.00892,0.0869,0.821,115.133,1
0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,1
0.717,0.733,4,-4.985,1,0.0427,0.0398,0,0.136,0.713,119.996,1
0.783,0.608,0,-5.742,0,0.361,0.0574,0,0.102,0.429,91.672,1
0.832,0.454,2,-4.252,1,0.0513,0.0402,0.000497,0.0723,0.69,131.784,1
0.692,0.656,10,-4.81,0,0.151,0.358,0.0029,0.0929,0.629,105.994,1
0.782,0.627,8,-6.509,0,0.115,0.00233,1.27E-05,0.201,0.485,94.967,1
0.413,0.873,8,-4.151,1,0.0535,0.000264,0.0025,0.204,0.481,116.681,1
0.675,0.607,11,-3.538,1,0.161,0.0302,8.67E-06,0.339,0.56,177.928,1
0.767,0.494,6,-5.349,1,0.0421,0.136,0.000277,0.0603,0.801,96.003,1
0.682,0.894,0,-1.73,0,0.0727,0.0381,0,0.416,0.845,95.992,1
0.655,0.611,10,-6.54,1,0.0402,0.302,4.37E-06,0.111,0.555,80.035,1
0.778,0.761,2,-5.529,1,0.0525,0.141,4.61E-05,0.0441,0.923,107.288,1
0.708,0.828,7,-6.694,1,0.455,0.402,0.000221,0.225,0.543,193.837,1
0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,1
0.786,0.853,9,-8.274,0,0.0688,0.0499,0.0872,0.35,0.309,126.99,1
0.53,0.305,6,-8.568,1,0.028,0.492,0,0.137,0.221,127.318,1
0.458,0.795,9,-4.714,1,0.0559,0.0464,0.000212,0.0315,0.512,168.316,1
0.596,0.686,9,-6.371,0,0.0345,0.196,0,0.121,0.815,172.835,1
0.637,0.678,8,-2.21,1,0.0345,0.0543,0,0.0961,0.426,77.928,1
0.645,0.582,10,-5.325,1,0.0451,0.0453,1.56E-05,0.131,0.359,140.028,1
0.668,0.739,4,-4.919,1,0.0308,0.0383,0,0.13,0.571,131.918,1
0.524,0.849,2,-4.634,1,0.0464,0.188,0,0.179,0.453,125.864,1
0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74E-06,0.3,0.427,77.987,1
0.434,0.845,11,-4.316,1,0.0352,0.00554,0,0.11,0.332,96.073,1
0.564,0.947,2,-4.998,1,0.0448,7.81E-06,0.828,0.373,0.351,100.002,1
0.312,0.404,5,-10.014,1,0.0293,0.184,0,0.306,0.115,138.425,1
0.792,0.864,3,-6.118,0,0.152,0.317,1.12E-06,0.27,0.744,97.017,1
0.691,0.631,0,-4.423,0,0.044,0.202,0,0.246,0.967,156.005,1
0.538,0.677,0,-6.099,1,0.187,0.00541,0,0.236,0.913,132.346,1
0.592,0.77,1,-3.402,1,0.318,0.122,1.22E-06,0.103,0.361,191.692,1
0.608,0.564,9,-5.24,1,0.028,0.343,3.54E-06,0.0854,0.173,78.028,1
0.612,0.62,7,-9.785,1,0.0645,0.255,0,0.129,0.502,143.78,1
0.424,0.661,2,-5.547,1,0.0425,0.521,1.62E-06,0.0719,0.384,111.762,1
0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,1
0.551,0.773,11,-6.578,0,0.101,0.0673,3.39E-05,0.0511,0.649,90.003,1
0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,1
0.549,0.693,2,-5.572,1,0.0311,0.18,1.75E-06,0.153,0.819,170.241,1
0.689,0.774,9,-4.528,1,0.0278,8.85E-05,0,0.0941,0.253,102.052,1
0.554,0.474,4,-7.843,1,0.025,0.155,1.67E-05,0.0859,0.41,139.832,1
0.595,0.792,1,-6.979,0,0.0286,0.0865,0,0.0769,0.536,119.8,1
0.444,0.583,7,-8.121,1,0.0259,0.5,0.15,0.105,0.258,97.492,1
0.404,0.364,3,-11.249,1,0.0331,0.392,0,0.123,0.21,139.493,1
0.681,0.864,2,-7.839,1,0.0347,0.00504,0,0.212,0.931,127.079,1
0.608,0.801,9,-5.452,0,0.0376,0.0011,8.11E-06,0.223,0.544,100.25,1
0.296,0.853,3,-4.121,1,0.106,0.474,0,0.108,0.169,190.062,1
0.877,0.784,9,-4.146,0,0.298,0.0247,0,0.0792,0.686,97.89,1
0.837,0.765,7,-5.007,0,0.0631,0.0852,7.08E-05,0.1,0.912,133.57,1
0.499,0.761,10,-6.381,1,0.0324,0.0655,0,0.0895,0.326,110.186,1
0.597,0.97,4,-5.972,0,0.0502,0.000385,0.205,0.133,0.717,114.999,1
0.908,0.758,9,-4.753,0,0.174,0.0687,0,0.0783,0.87,148.015,1
0.737,0.817,10,-4.246,1,0.0508,0.0577,0,0.118,0.751,112.866,1
0.622,0.573,1,-6.934,0,0.0547,0.26,0,0.173,0.617,127.132,1
0.758,0.654,5,-10.98,1,0.04,0.662,0.0197,0.199,0.962,97.657,1
0.598,0.955,2,-4.52,1,0.0916,0.00122,0,0.243,0.402,119.126,1
0.487,0.898,5,-4.436,1,0.038,0.00305,0,0.26,0.597,135.331,1
0.502,0.435,7,-9.161,1,0.0279,0.658,7.87E-05,0.0877,0.291,129.933,1
0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767,1
0.402,0.817,1,-3.756,1,0.0406,0.317,0,0.105,0.376,177.342,1
0.364,0.922,0,-4.217,0,0.0566,0.000918,0.035,0.0696,0.227,79.342,1
0.371,0.666,0,-3.336,1,0.0301,0.244,0,0.151,0.449,185.476,1
0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02,1
0.533,0.909,10,-3.922,1,0.0351,0.00523,5.49E-06,0.337,0.545,123.425,1
0.398,0.54,3,-9.31,1,0.0276,0.0118,0,0.0684,0.447,177.168,1
0.388,0.746,1,-5.306,1,0.0318,0.000563,0,0.0719,0.458,159.675,1
0.748,0.673,11,-8.45,0,0.0486,0.191,5.86E-06,0.212,0.661,135.257,1
0.504,0.556,8,-6.19,1,0.0263,0.288,0.000246,0.173,0.276,81.008,1
0.512,0.645,8,-5.631,1,0.029,0.141,0,0.0987,0.283,111.015,1
0.397,0.685,2,-5.815,1,0.0277,0.252,0,0.157,0.443,168.121,1
0.758,0.739,7,-4.429,1,0.0405,0.0281,0.000146,0.0439,0.848,108.995,1
